Accession,Title,Series Type,Taxonomy,Sample Count,Datasets,Supplementary Types,Supplementary Links,PubMed ID,SRA Accession,Contact,Release Date
GSE85508,"Rational selection of syngeneic preclinical tumor models for immunotherapeutic drug discovery [aCGH]","Genome variation profiling by genome tiling array","Mus musculus",16,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE85nnn/GSE85508/suppl",27923825,,"John Prime","Dec 07, 2016"
GSE85507,"Rational selection of syngeneic preclinical tumor models for immunotherapeutic drug discovery [exon array]","Expression profiling by array","Mus musculus",283,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE85nnn/GSE85507/suppl",27923825,,"John Prime","Dec 07, 2016"
GSE94111,"Rational targeting of RNA structure in SMN2 transcripts reverses Spinal Muscular Atrophy molecular phenotypes","Expression profiling by high throughput sequencing","Homo sapiens",8,,"GCT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE94nnn/GSE94111/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA368964",29795225,SRP097892,"Roland Schmucki","Mar 06, 2018"
GSE89521,"Rational targeting of cooperating layers of the epigenome yields enhanced therapeutic efficacy against AML","Expression profiling by high throughput sequencing;Genome binding/occupancy profiling by high throughput sequencing;Methylation profiling by high throughput sequencing","Homo sapiens",28,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE89nnn/GSE89521/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA352461",31076479,SRP092583,"Matt Teater","Oct 24, 2019"
GSE145128,"Rational targeting of dynamic tumor subclones in relapsing human glioblastoma","Expression profiling by array","Homo sapiens",15,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE145nnn/GSE145128/suppl",,,"Sied Kebir","Feb 12, 2020"
GSE165635,"Rationally designed, self-assembly, multifunctional hydrogel depot repairs severe spinal cord injury","Expression profiling by high throughput sequencing","Rattus norvegicus",3,,"MTX;TSV;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE165nnn/GSE165635/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA695250",,SRP303498,"jingjia ye","Jan 01, 2022"
GSE6666,"Ratios for G1 arrested cells (Agilent array)","Genome binding/occupancy profiling by genome tiling array","Saccharomyces cerevisiae",7,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE6nnn/GSE6666/suppl",17347438,,"Tommy Kaplan","May 16, 2007"
GSE6665,"Ratios for G1 arrested cells (Printed array)","Genome binding/occupancy profiling by genome tiling array","Saccharomyces cerevisiae",8,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE6nnn/GSE6665/suppl",17347438,,"Tommy Kaplan","May 16, 2007"
GSE6670,"Ratios for Htz1D cells (Agilent array)","Genome binding/occupancy profiling by genome tiling array","Saccharomyces cerevisiae",2,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE6nnn/GSE6670/suppl",17347438,,"Tommy Kaplan","May 16, 2007"
GSE6664,"Ratios for unsync cells","Genome binding/occupancy profiling by genome tiling array","Saccharomyces cerevisiae",8,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE6nnn/GSE6664/suppl",17347438,,"Tommy Kaplan","May 16, 2007"
GSE2890,"Rats hypothalamus during heat acclimation without and together with superimposed hypohydration","Expression profiling by array","Rattus norvegicus",6,,,,16469936,,"Michal Horowitz","Oct 29, 2005"
GSE184975,"Rattus norvegicus  brain tissue samples: Sham-operated vs. Remote limb postconditioning (PostC) and Sham-operated vs. transient middle cerebral artery occlusion (tMCAO)","Non-coding RNA profiling by array","Rattus norvegicus;Rattus rattus",18,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE184nnn/GSE184975/suppl",34777204,,"Antonio Vinciguerra","Sep 30, 2021"
GSE177063,"Raver2 and Setd2 knockdown of mouse mTECs in a 3D orgonatypic co-culture system","Expression profiling by high throughput sequencing","Mus musculus",6,,"CSV;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE177nnn/GSE177063/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA736992",35037357,SRP323765,"Matthieu Giraud","Jan 07, 2022"
GSE159160,"Raw RNA-seq data from control and Ki-67-depleted HCT116 human colon cancer cells","Expression profiling by high throughput sequencing","Homo sapiens",4,,"XLSX;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE159nnn/GSE159160/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA667851",34353903,SRP286632,"Paul D. Kaufman","Jul 23, 2021"
GSE124118,"Raw RNA-seq data of HSV-1-infected human cells (HFF and MRC5)","Expression profiling by high throughput sequencing","Homo sapiens",18,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE124nnn/GSE124118/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA510802",,SRP173936,"Yeu-Yang Tseng","Dec 31, 2021"
GSE121651,"Raw RNAseq data of HSV-1-infected mouse skin fibroblasts","Expression profiling by high throughput sequencing","Mus musculus",18,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE121nnn/GSE121651/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA498021",,SRP166442,"Yeu-Yang Tseng","Dec 31, 2021"
GSE164538,"Raw data of Stropharia rugosoannulata Transcriptome","Expression profiling by high throughput sequencing","Stropharia rugosoannulata",3,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE164nnn/GSE164538/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA691149",35205916,SRP301212,"CH Dong","Mar 02, 2022"
GSE171756,"Raw datas of the transcriptome in testes of Hezuo pigs and Landrace pigs at two different ages","Expression profiling by high throughput sequencing","Sus scrofa",12,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE171nnn/GSE171756/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA720752",34438721,SRP314129,"Bo Zhang","Aug 31, 2021"
GSE89283,"Raw microarray derived data for evaluation of a feature and template-assisted assembler for the analysis of foot-and-mouth disease virus by sequence assembly","Other","Foot-and-mouth disease virus",8,,"FASTA;GPR","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE89nnn/GSE89283/suppl",28045937,,"Roger William Barrette","Nov 10, 2016"
GSE182458,"Raw potato starch alters the cecal microbiome and gene expression in mice fed a Western diet","Expression profiling by high throughput sequencing","Mus musculus",60,,,,35392294,,"Celine Chen","Apr 13, 2022"
GSE182456,"Raw potato starch alters the cecal microbiome and gene expression in mice fed a Western diet (Cecum)","Expression profiling by high throughput sequencing","Mus musculus",20,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE182nnn/GSE182456/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA757013",35392294,SRP333357,"Celine Chen","Apr 13, 2022"
GSE182457,"Raw potato starch alters the cecal microbiome and gene expression in mice fed a Western diet (Distal Colon)","Expression profiling by high throughput sequencing","Mus musculus",20,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE182nnn/GSE182457/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA757013",35392294,SRP333361,"Celine Chen","Apr 13, 2022"
GSE182454,"Raw potato starch alters the cecal microbiome and gene expression in mice fed a Western diet (Proximal Colon)","Expression profiling by high throughput sequencing","Mus musculus",20,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE182nnn/GSE182454/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA757013",35392294,SRP333358,"Celine Chen","Apr 13, 2022"
GSE9717,"Rb Intrinsically Promotes Erythropoiesis by Coupling Cell Cycle Exit with Mitochondrial Biogenesis","Expression profiling by array","Mus musculus",6,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE9nnn/GSE9717/suppl",18258751,,"Vijay G. Sankaran","Feb 14, 2008"
GSE90891,"Rb and p53 cooperate to suppress prostate cancer lineage plasticity, metastasis, and antiandrogen resistance","Expression profiling by high throughput sequencing","Mus musculus",27,,"CSV;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE90nnn/GSE90891/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA356285",28059767;33481853,SRP094570,"David W Goodrich","Feb 24, 2017"
GSE14457,"Rb deletion in mammary stem/progenitor epithelium induces tumors with features of luminal-B or basal-like breast cancer","Expression profiling by array","Mus musculus",144,,,,20679727,,"Charles M. Perou","Jul 07, 2010"
GSE63793,"Rb family triple knock out liver progenitor cells","Expression profiling by array","Mus musculus",5,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE63nnn/GSE63793/suppl",26639898,,"Pichai Raman","Nov 15, 2015"
GSE1129,"Rb knockout retinal explant comparison","Expression profiling by array","Mus musculus",5,,,,14991054,,"Michael Dyer","Mar 16, 2004"
GSE13298,"Rb1 deficient Apc1638N cecal tumors vs duodenal tumors","Expression profiling by array","Mus musculus",6,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE13nnn/GSE13298/suppl",18832169,,"Dmitriy Sonkin","Oct 24, 2008"
GSE62040,"Rb1+/+ versus Rb1ΔS/ΔS RNA Seq","Expression profiling by high throughput sequencing","Mus musculus",6,,"DIFF;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE62nnn/GSE62040/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA263014",27889452,SRP048623,"Fred Dick","Oct 31, 2016"
GSE96722,"RbFox1-Nestin hippocampus","Expression profiling by high throughput sequencing","Mus musculus",6,,"XLS;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE96nnn/GSE96722/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA379460",,SRP102027,"Chia-ho Lin","Apr 04, 2018"
GSE18756,"Rbf1 induced gene expression in Ustilago maydis","Expression profiling by array","Ustilago maydis",4,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE18nnn/GSE18756/suppl",20700446,,"Jörg Thomas Kämper","Jun 01, 2010"
GSE145931,"Rbfox contributes to a conservative program of self-antigen splicing in thymic epithelial cells","Expression profiling by high throughput sequencing;Third-party reanalysis","Mus musculus",30,,,,34649931,,"Stephen Sansom","Aug 03, 2021"
GSE145913,"Rbfox contributes to a conservative program of self-antigen splicing in thymic epithelial cells [Rbfox_SKO_RNAseq]","Expression profiling by high throughput sequencing","Mus musculus",16,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE145nnn/GSE145913/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA608718",34649931,SRP250712,"Stephen Sansom","Aug 03, 2021"
GSE145914,"Rbfox contributes to a conservative program of self-antigen splicing in thymic epithelial cells [mTEC_ONT_RNAseq]","Expression profiling by high throughput sequencing","Mus musculus",6,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE145nnn/GSE145914/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA608717",34649931,SRP250711,"Stephen Sansom","Aug 03, 2021"
GSE145930,"Rbfox contributes to a conservative program of self-antigen splicing in thymic epithelial cells [mTEC_bulk_RNAseq]","Expression profiling by high throughput sequencing;Third-party reanalysis","Mus musculus",8,,"CSV;GTF;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE145nnn/GSE145930/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA608750",34649931,SRP250736,"Stephen Sansom","Aug 03, 2021"
GSE32073,"Rbfox1 downregulation and altered Calpain 3 splicing by FRG1 in a mouse model of facioscapulohumeral muscular dystrophy (FSHD).","Expression profiling by array","Mus musculus",24,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE32nnn/GSE32073/suppl",23300487,,"Lily Shiue","Dec 01, 2012"
GSE119998,"Rbfox1 mediates cell-type specific splicing in cortical interneurons","Expression profiling by high throughput sequencing","Mus musculus",23,,"BW;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE119nnn/GSE119998/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA491199",30318414,SRP161805,"Alireza Khodadadi-Jamayran","Oct 12, 2018"
GSE136253,"Rbfox1 up-regulation impairs BDNF-dependent hippocampal LTP by dysregulating TrkB isoform expression levels.","Expression profiling by high throughput sequencing","Mus musculus",6,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE136nnn/GSE136253/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA561764",31429825,SRP219874,"Skyler Alexander Kuhn","Aug 24, 2019"
GSE76475,"Rbfox1, Rbfox2, and Rbfox3 iCLIP from mouse brain nuclear fractions","Other","Mus musculus",11,,"BED;GFF;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE76nnn/GSE76475/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA307988",27104978,SRP068148;SRP068148,"Chia-ho Lin","Apr 21, 2016"
GSE54794,"Rbfox2 controls autoregulation in RNA binding protein networks","Expression profiling by high throughput sequencing;Other","Mus musculus",10,,"BED;BW;TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE54nnn/GSE54794/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA237658",24637117,SRP036863,"Mohini Jangi","Mar 17, 2014"
GSE135152,"Rbfox2 is necessary for cardiovascular development","Expression profiling by high throughput sequencing","Mus musculus",6,,"TAB;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE135nnn/GSE135152/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA557594",35137168,SRP216887,"Muge N Kuyumcu-Martinez","Mar 02, 2022"
GSE58928,"Rbfox2-coordinated alternative splicing of Mef2d and Rock2 controls myoblast fusion during myogenesis","Expression profiling by high throughput sequencing","Mus musculus",11,,"BEDGRAPH;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE58nnn/GSE58928/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA253937",25087874,SRP043682,"Zheng Xia","Jul 15, 2014"
GSE93906,"Rbm10 promotes heterochromatin assembly by interacting with Clr6 and chromatin remodeling complexes","Expression profiling by high throughput sequencing","Schizosaccharomyces pombe",8,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE93nnn/GSE93906/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA362813",33468217,SRP097573,"QINGSONG GAO","Jan 23, 2017"
GSE154708,"Rbm15-irCLIP-seq","Other","Mus musculus",2,,"BW;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE154nnn/GSE154708/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA647279",34131006,SRP272554,"Guifeng Wei","Sep 15, 2020"
GSE136003,"Rbm24 functions as a critical translational regulator to pretect crystallin proteins accumulation for lens transparency. RNA-seq data of 33 hpf rbm24a-/- and wildtype embryo, head explant","Expression profiling by high throughput sequencing","Danio rerio",2,,"XLS;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE136nnn/GSE136003/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA560923",32170011,SRP218844,"Ming Shao","Feb 29, 2020"
GSE136006,"Rbm24 functions as a critical translational regulator to pretect crystallin proteins accumulation for lens transparency. RNA-seq data of 33 hpf rbm24a-/- and wildtype zebrafish embryo","Expression profiling by high throughput sequencing","Danio rerio",6,,"XLS;XLSX;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE136nnn/GSE136006/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA560932",32170011,SRP218847,"Ming Shao","Feb 29, 2020"
GSE119169,"Rbpj expression in regulatory T cells is critical for restraining TH2 responses","Expression profiling by array;Expression profiling by high throughput sequencing;Genome binding/occupancy profiling by high throughput sequencing","Mus musculus",59,,"BIGWIG;IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE119nnn/GSE119169/suppl",30962454,,"Markus Feuerer","Jan 31, 2019"
GSE119167,"Rbpj expression in regulatory T cells is critical for restraining TH2 responses [affected and unaffected spleen Treg and Tconv RbpjKO and RbpjWT expression]","Expression profiling by array","Mus musculus",6,,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE119nnn/GSE119167/suppl",30962454,,"Markus Feuerer","Jan 31, 2019"
GSE119166,"Rbpj expression in regulatory T cells is critical for restraining TH2 responses [female spleen Treg and Tconv RbpjKO expression]","Expression profiling by array","Mus musculus",6,,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE119nnn/GSE119166/suppl",30962454,,"Markus Feuerer","Jan 31, 2019"
GSE119130,"Rbpj expression in regulatory T cells is critical for restraining TH2 responses [lymph nodes RbpjWT and diseased RbpjKO expression]","Expression profiling by array","Mus musculus",6,,"IDAT;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE119nnn/GSE119130/suppl",30962454,,"Markus Feuerer","Jan 31, 2019"
GSE119164,"Rbpj expression in regulatory T cells is critical for restraining TH2 responses [spleen Rbpj WT and Rbpj KO ATAC-seq]","Genome binding/occupancy profiling by high throughput sequencing","Mus musculus",6,,"BIGWIG;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE119nnn/GSE119164/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA488291",30962454,SRP159032,"Markus Feuerer","Jan 31, 2019"
GSE119011,"Rbpj expression in regulatory T cells is critical for restraining TH2 responses [spleen RbpjKO and RbpjWT RNA-seq]","Expression profiling by high throughput sequencing","Mus musculus",17,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE119nnn/GSE119011/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA487769",30962454,SRP158761,"Markus Feuerer","Jan 31, 2019"
GSE119111,"Rbpj expression in regulatory T cells is critical for restraining TH2 responses [spleen RbpjKO sick expression]","Expression profiling by array","Mus musculus",6,,"IDAT;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE119nnn/GSE119111/suppl",30962454,,"Markus Feuerer","Jan 31, 2019"
GSE119155,"Rbpj expression in regulatory T cells is critical for restraining TH2 responses [spleen Treg and Tconv RbpjKO expression]","Expression profiling by array","Mus musculus",6,,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE119nnn/GSE119155/suppl",30962454,,"Markus Feuerer","Jan 31, 2019"
GSE119162,"Rbpj expression in regulatory T cells is critical for restraining TH2 responses [spleen Treg and Tconv RbpjWT expression]","Expression profiling by array","Mus musculus",6,,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE119nnn/GSE119162/suppl",30962454,,"Markus Feuerer","Jan 31, 2019"
GSE117263,"Rca-T78 vs, Rca-S78","Expression profiling by array","Arabidopsis thaliana",4,,"GPR","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE117nnn/GSE117263/suppl",,,"Sang Yeol Kim","Sep 17, 2018"
GSE39439,"RcsB  contributes to the distinct stress fitness between Escherichia coli O157:H7 curli variants of 1993 Hamburger-associated outbreak strains","Expression profiling by array","Escherichia coli;Escherichia coli O157:H7",30,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE39nnn/GSE39439/suppl",22923406,,"Craig T Parker","Aug 31, 2012"
GSE113084,"RdDM is involved in epigenetic regulation of strawberry fruit ripening","Expression profiling by high throughput sequencing;Non-coding RNA profiling by high throughput sequencing;Methylation profiling by high throughput sequencing","Fragaria x ananassa",17,,"BW;FA;GFF3;TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE113nnn/GSE113084/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA449944",30514401,SRP139842,"yijing zhang","Nov 13, 2018"
GSE118153,"RdDM-independent de novo and heterochromatin DNA methylation by plant CMT and DNMT3 orthologs [Bisulfite-Seq]","Methylation profiling by high throughput sequencing","Physcomitrium patens",10,,"GFF;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE118nnn/GSE118153/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA484724",30962443,SRP156449,"Katherine Domb","Mar 08, 2019"
GSE128631,"Rdh1 supresses adiposity by promoting brown adipose adaptation to fasting and re-feeding","Expression profiling by high throughput sequencing","Mus musculus",4,,"DIFF;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE128nnn/GSE128631/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA528309",30788515,SRP188988,"Joseph Napoli","Mar 20, 2019"
GSE184428,"RdsA is a global regulator that controls cell shape and division in Rhizobium etli","Expression profiling by high throughput sequencing","Rhizobium etli",6,,"XLSX;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE184nnn/GSE184428/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA764661",35464952,SRP337860,"David Romero","Sep 22, 2021"
GSE98530,"Re-Wiring 3D Nuclear Architecture by a Single Transcription Factor during Somatic Cell Reprogramming","Expression profiling by high throughput sequencing;Genome binding/occupancy profiling by high throughput sequencing;Other;Third-party reanalysis","Homo sapiens",24,,"BW;CSV;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE98nnn/GSE98530/suppl",31519520,,"Alessandra Dall'Agnese","Sep 10, 2019"
GSE87879,"Re-activating pRB via PD 0332991 treatment in NSCLC H1299 Cells","Expression profiling by array","Homo sapiens",6,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE87nnn/GSE87879/suppl",27923835,,"Thangavel Chellappagounder","Mar 07, 2017"
GSE87886,"Re-activating pRB via PD 0332991 treatment in Prostate Cancer Cell PC3-ML","Expression profiling by array","Homo sapiens",6,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE87nnn/GSE87886/suppl",27923835,,"Thangavel Chellappagounder","Mar 07, 2017"
GSE37409,"Re-activation of EWS-FLI1 suppressed FOXO1 expression as a novel therapeutic strategy for Ewing´s sarcoma","Expression profiling by array","Homo sapiens",11,GDS4963,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE37nnn/GSE37409/suppl",23995784,,"Maximilian Kauer","Jul 01, 2013"
GSE41663,"Re-analysis by microarray using cDNA target of samples from psoriasis patients enrolled in an etanercept trial","Expression profiling by array","Homo sapiens",81,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE41nnn/GSE41663/suppl",23308107,,"Jeannette Bigler","Jan 28, 2013"
GSE50860,"Re-analysis of E-MTAB-1585","Expression profiling by high throughput sequencing;Third-party reanalysis","Mus musculus",14,,"TXT;WIG;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE50nnn/GSE50860/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA219630",24079702,ERP002405,"Tiandao Li","Sep 19, 2013"
GSE145159,"Re-assessment of the involvement of Snord115 in the serotonin 2C receptor pathway in a genetically relevant mouse model","Other","Mus musculus",6,,"FA;XLSX;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE145nnn/GSE145159/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA606241",33016258,SRP248414,"Nicolai Krogh","Oct 01, 2020"
GSE129997,"Re-configuration of Chromatin Structure During the Mitosis-G1 Phase Progression","Genome binding/occupancy profiling by high throughput sequencing;Other","Mus musculus",75,,"BED;BEDGRAPH;BW;NARROWPEAK;TSV;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE129nnn/GSE129997/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA533460",31776509,SRP192917,"Gerd A Blobel","Nov 27, 2019"
GSE124058,"Re-education of tumor-associated macrophages by CXCR2 blockade drives senescence and tumor inhibition in advanced prostate cancer","Expression profiling by array","Mus musculus",6,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE124nnn/GSE124058/suppl",31433989,,"Paola Ostano","Dec 10, 2019"
GSE125273,"Re-education of tumor-associated macrophages by CXCR2 blockade drives senescence and tumor inhibition in advanced prostate cancer","Expression profiling by array","Mus musculus",24,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE125nnn/GSE125273/suppl",31433989,,"Andrea Rinaldi","Jun 03, 2019"
GSE64227,"Re-establishment of desiccation tolerance by PEG in germinated Arabidopsis thaliana seeds","Expression profiling by array","Arabidopsis thaliana",6,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE64nnn/GSE64227/suppl",25809152,,"Maria Cecilia Costa","Aug 25, 2015"
GSE51830,"Re-establishment of desiccation tolerance in protruded radicles of Medicago truncatula  Wt and abi5 seeds","Expression profiling by array","Medicago truncatula",18,,"PAIR","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE51nnn/GSE51830/suppl",,,"Sandra Pelletier","Oct 30, 2013"
GSE182438,"Re-establishment of spermatogenesis after more than 20 years of cryopreservation of rat spermatogonial stem cells reveals an important impact in differentiation capacity","Expression profiling by high throughput sequencing","Rattus rattus",56,,"TSV;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE182nnn/GSE182438/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA756273",35536782,SRP333339,"Eoin Christopher Whelan","Mar 15, 2022"
GSE114001,"Re-evaluating Microglia Expression Profiles Using RiboTag and Cell Isolation Strategies","Expression profiling by high throughput sequencing;Other","Mus musculus",67,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE114nnn/GSE114001/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA454857",29777220,SRP144472,"Steffen Jung","May 04, 2018"
GSE139834,"Re-evaluation of human BDCA-2+ DC during acute sterile skin inflammation","Expression profiling by high throughput sequencing","Homo sapiens",22,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE139nnn/GSE139834/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA587122",31845972,SRP227958,"Graham Ogg","Dec 01, 2019"
GSE77989,"Re-evaluation of the roles of DROSHA, Exportin 5, and DICER in microRNA biogenesis","Non-coding RNA profiling by high throughput sequencing","Homo sapiens",9,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE77nnn/GSE77989/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA312310",26976605,SRP070429,"Young-Kook Kim","Mar 17, 2016"
GSE14004,"Re-expression of GATA2 Cooperates with PPAR gamma Depletion to Revert the Adipocyte Phenotype","Expression profiling by array","Mus musculus",9,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE14nnn/GSE14004/suppl",19136559,,"Scott Andrew Ochsner","Jan 14, 2009"
