Accession,Title,Series Type,Taxonomy,Sample Count,Datasets,Supplementary Types,Supplementary Links,PubMed ID,SRA Accession,Contact,Release Date
GSE201407,"Longitudinal and transversal comparison of iPSC-derived ALS_C9orf72 and healthy motor neurons at DIV21 and DIV42","Expression profiling by high throughput sequencing","Homo sapiens",24,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE201nnn/GSE201407/suppl",35774867,,"Alberto Catanese","Apr 27, 2022"
GSE179076,"Longitudinal blood transcriptome analysis of two patients with cyclic thrombocytopenia","Expression profiling by high throughput sequencing","Homo sapiens",38,,"TXT;XLSX;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE179nnn/GSE179076/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA742067",35381066,SRP325899,"Haiyu Zhang","Apr 05, 2022"
GSE150706,"Longitudinal blood transcriptomic analysis to identify molecular regulatory patterns of Bovine Respiratory Disease in beef cattle","Expression profiling by high throughput sequencing","Bos taurus",72,,"CSV;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE150nnn/GSE150706/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA633279",,SRP261960,"Graham Plastow","Dec 31, 2020"
GSE157573,"Longitudinal characterization of transcriptomic, functional, and morphological features in human iPSC-derived neurons and their application to investigate translational progranulin disease biology","Expression profiling by high throughput sequencing","Homo sapiens",60,,"CSV;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE157nnn/GSE157573/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA661768",33281596,SRP280288,"Andreas Zembrzycki","Sep 07, 2020"
GSE183984,"Longitudinal clinico-genomic data generation, drugable target development and multi-sites validation for drug development enhancement","Expression profiling by high throughput sequencing","Homo sapiens",113,,"CSV;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE183nnn/GSE183984/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA762571",34779495;35102212,SRP336745,"Tae Won Kim","Sep 16, 2021"
GSE5220,"Longitudinal comparison of monocytes from an HIV viremic vs avirmeic state","Expression profiling by array","Homo sapiens",16,GDS2168,,,17005663,,"Richard A Lempicki","Jul 04, 2006"
GSE110530,"Longitudinal dataset: An optimized library for reference-based deconvolution of whole-blood biospecimens assayed using the Illumina HumanMethylationEPIC BeadArray (I)","Methylation profiling by genome tiling array","Homo sapiens",12,,"IDAT;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE110nnn/GSE110530/suppl",29843789;35140201,,"Lucas A. Salas","May 08, 2018"
GSE178936,"Longitudinal dynamics of clonal haematopoiesis identifies gene-specific fitness effects","Other","Homo sapiens",261,,"TSV;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE178nnn/GSE178936/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA812679",35788175,SRP325665,"Neil A Robertson","May 03, 2022"
GSE116014,"Longitudinal expression analysis during acquisition of Mycobacterium tuberculosis infection in adolescents from South Africa","Expression profiling by array","Homo sapiens",82,,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE116nnn/GSE116014/suppl",30135583,,"Rafick-Pierre Sekaly","Aug 18, 2018"
GSE41866,"Longitudinal expression data from CD4+ T cells responding to LCMV-Armstrong or LCMV-Clone 13","Expression profiling by array","Mus musculus",35,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE41nnn/GSE41866/suppl",,,"E John Wherry","Oct 24, 2014"
GSE41867,"Longitudinal expression data from CD8+ T cells responding to LCMV-Armstrong or LCMV-Clone 13","Expression profiling by array","Mus musculus",36,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE41nnn/GSE41867/suppl",23159438,,"E John Wherry","Nov 23, 2012"
GSE41850,"Longitudinal expression profiling in whole blood of multiple sclerosis patients and controls","Expression profiling by array","Homo sapiens",815,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE41nnn/GSE41850/suppl",23748426,,"Sergio E Baranzini","Jun 17, 2013"
GSE206770,"Longitudinal inflammatory gene expression associated with advanced myelofibrosis","Expression profiling by array","Homo sapiens",2,,"RCC","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE206nnn/GSE206770/suppl",,,"David Mooney","Jul 11, 2022"
GSE143408,"Longitudinal mRNA expression analysis of the adaptive response to Enzalutimde in LNCaP cells","Expression profiling by array","Homo sapiens",12,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE143nnn/GSE143408/suppl",32577235,,"Colleen Nelson","Jun 29, 2020"
GSE140261,"Longitudinal measures of RNA expression and disease activity in FSHD muscle biopsies","Expression profiling by high throughput sequencing","Homo sapiens",35,,"CSV;RDA;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE140nnn/GSE140261/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA589062",32083293,SRP229610,"Stephen Tapscott","Feb 25, 2020"
GSE161778,"Longitudinal multi-omics identifies responses of megakaryocytes, erythroid cells and plasmablasts as hallmarks of severe COVID-19 trajectories","Expression profiling by high throughput sequencing;Methylation profiling by genome tiling array","Homo sapiens",125,,"IDAT;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE161nnn/GSE161778/suppl",33296687,,"Neha Mishra","Dec 11, 2020"
GSE161678,"Longitudinal multi-omics identifies responses of megakaryocytes, erythroid cells and plasmablasts as hallmarks of severe COVID-19 trajectories [methylation]","Methylation profiling by genome tiling array","Homo sapiens",24,,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE161nnn/GSE161678/suppl",33296687,,"Neha Mishra","Dec 11, 2020"
GSE161777,"Longitudinal multi-omics identifies responses of megakaryocytes, erythroid cells and plasmablasts as hallmarks of severe COVID-19 trajectories [sequencing]","Expression profiling by high throughput sequencing","Homo sapiens",101,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE161nnn/GSE161777/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA679331",33296687,SRP293160,"Neha Mishra","Dec 11, 2020"
GSE146853,"Longitudinal multi-omics reveals subset-specific mechanisms underlying irritable bowel syndrome","Expression profiling by high throughput sequencing","Homo sapiens",68,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE146nnn/GSE146853/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA612180",32916129,SRP252532,"Xiaojia Tang","Mar 13, 2020"
GSE132050,"Longitudinal profiling of the human immune response to Plasmodium falciparum","Expression profiling by array","Homo sapiens",120,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE132nnn/GSE132050/suppl",33648633,,"Alasdair Ivens","Sep 07, 2020"
GSE172450,"Longitudinal profiling of the whole blood transcriptional response of human volunteers to repeated malaria challenge","Expression profiling by high throughput sequencing","Homo sapiens",187,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE172nnn/GSE172450/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA723325",,SRP315588,"Alasdair Ivens","May 25, 2021"
GSE182028,"Longitudinal profiling of tumor specific CD8 T cells using single cell RNA-Seq in mouse lung adenocarcinoma","Expression profiling by high throughput sequencing","Mus musculus",31,,"MTX;TSV;TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE182nnn/GSE182028/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA754238",34534439,SRP332391,"Rebecca H Herbst","Oct 01, 2021"
GSE163405,"Longitudinal regulation over time of gene expression in mock infected and HIV-1 infected CD4+ T-cells","Expression profiling by array","Homo sapiens",12,,"XLSX","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE163nnn/GSE163405/suppl",34289240,,"Mattia Forcato","Jun 14, 2021"
GSE152029,"Longitudinal serum auto-antibody response during HER2-CAR T cell therapy in a child with rhabdomyosarcoma identified using Protein microarray","Protein profiling by protein array","Homo sapiens;other sequences",7,,"GPR;XLSX","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE152nnn/GSE152029/suppl",32669548,,"Sujith K Joseph","Jun 09, 2020"
GSE160611,"Longitudinal shear stress response in human aortic endothelial cells to atheroprone and atheroprotective conditions","Expression profiling by high throughput sequencing","Homo sapiens",21,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE160nnn/GSE160611/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA673729",33468662,SRP290746,"Shankar Subramaniam","Jan 13, 2021"
GSE148794,"Longitudinal single cell RNA-seq of the inflamed colon","Expression profiling by high throughput sequencing","Mus musculus",88,,"TSV;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE148nnn/GSE148794/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA625733",33862275,SRP256617,"Takashi Shimbo","Sep 03, 2021"
GSE165897,"Longitudinal single-cell RNA-seq data of metastatic ovarian cancer","Expression profiling by high throughput sequencing","Homo sapiens",22,,"TSV","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE165nnn/GSE165897/suppl",35196078,,"Kaiyang Zhang","Dec 24, 2021"
GSE190659,"Longitudinal single-cell RNA-sequencing (scRNAseq) of broncho-alaveolar compartment of rhesus macaque model of  COVID-19","Expression profiling by high throughput sequencing","Macaca mulatta",18,,"MTX;TSV;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE190nnn/GSE190659/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA787933",35115549,SRP350272,"Ekaterina Aladyeva","Dec 13, 2021"
GSE165087,"Longitudinal single-cell dynamics in chronic lymphocytic leukemia mirror disease history","Expression profiling by high throughput sequencing","Homo sapiens",27,,"MTX;TSV;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE165nnn/GSE165087/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA693244",34112698,SRP302344,"Livius Penter","Jun 09, 2021"
GSE163579,"Longitudinal single-cell dynamics of mitochondrial mutations in chronic lymphocytic leukemia mirror disease history","Genome binding/occupancy profiling by high throughput sequencing","Homo sapiens",34,,"TSV;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE163nnn/GSE163579/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA686864",34112698,SRP298669,"Livius Penter","Jun 09, 2021"
GSE168453,"Longitudinal single-cell epitope and RNA-sequencing reveals the immunological impact of type 1 interferon autoantibodies in critical COVID-19","Expression profiling by high throughput sequencing","Homo sapiens",50,,"CSV;H5;TSV;VCF;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE168nnn/GSE168453/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA707445",33758859,SRP309720,"George Christopher Hartoularos","Mar 09, 2021"
GSE141259,"Longitudinal single-cell transcriptomics analysis of mouse lung upon bleomycin-induced injury","Expression profiling by high throughput sequencing","Mus musculus",60,,"CSV;MTX;TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE141nnn/GSE141259/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA592973",32678092,SRP234414,"Lukas Simon","Dec 02, 2019"
GSE83334,"Longitudinal study of DNA methylation during the first 5 years of life","Methylation profiling by genome tiling array","Homo sapiens",30,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE83nnn/GSE83334/suppl",27259700,,"Agustin F Fernandez","Jun 15, 2016"
GSE16028,"Longitudinal study of gene expression in healthy individuals","Expression profiling by array","Homo sapiens",109,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE16nnn/GSE16028/suppl",19500411,,"Guillemette Duchateau-Nguyen","May 09, 2009"
GSE123696,"Longitudinal tracking of whole blood gene-expression in healthy young and old individuals - 2013","Expression profiling by array","Homo sapiens",66,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE123nnn/GSE123696/suppl",30842675,,"Ayelet Alpert","Dec 13, 2018"
GSE123697,"Longitudinal tracking of whole blood gene-expression in healthy young and old individuals - 2014","Expression profiling by array","Homo sapiens",60,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE123nnn/GSE123697/suppl",30842675,,"Ayelet Alpert","Dec 13, 2018"
GSE123698,"Longitudinal tracking of whole blood gene-expression in healthy young and old individuals - 2015","Expression profiling by array","Homo sapiens",68,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE123nnn/GSE123698/suppl",30842675,,"Ayelet Alpert","Dec 13, 2018"
GSE65391,"Longitudinal transcriptional pediatric SLE study with clinical parameters","Expression profiling by array","Homo sapiens",996,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE65nnn/GSE65391/suppl",27040498,,"Nicole Baldwin","Mar 31, 2016"
GSE77929,"Longitudinal transcriptome profiling of post-treatment Lyme disease syndrome","Expression profiling by high throughput sequencing","Homo sapiens",20,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE77nnn/GSE77929/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA312122",,SRP070649,"Charles Chiu","Feb 15, 2019"
GSE84886,"Longitudinal transcriptomic and metabolomic data demonstrate altered lipid metabolism following the onset of hyperglycemia in spontaneously diabetic rats","Expression profiling by array","Rattus norvegicus",6,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE84nnn/GSE84886/suppl",28192442,,"Martin Hessner","Jun 12, 2017"
GSE119117,"Longitudinal transcriptomic characterization of the immune response to acute hepatitis C virus infection","Expression profiling by high throughput sequencing","Homo sapiens",53,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE119nnn/GSE119117/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA488222",30222771,SRP158994,"Naglaa Shoukry","Aug 29, 2018"
GSE163256,"Longitudinal transcriptomics define the stages of myeloid activation in the living human brain after intracerebral hemorrhage","Expression profiling by high throughput sequencing","Homo sapiens",399,,"CSV;TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE163nnn/GSE163256/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA685426",33749664,SRP298030,"Lauren Sansing","Feb 19, 2021"
GSE152876,"Lonidamine enhances the oncolytic effect of M1 virus through inhibiting antiviral immune response and potentiating ER stress mediated apoptosis","Expression profiling by high throughput sequencing","Homo sapiens",12,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE152nnn/GSE152876/suppl",33292203,,"liu xincheng","Nov 16, 2020"
GSE9393,"Looking for mitochondrial associated RNA","Other","Saccharomyces cerevisiae",18,,"GPR;TIFF","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE9nnn/GSE9393/suppl",18523582,,"Stéphane LE CROM","Jun 01, 2008"
GSE151910,"Loop Extrusion Mediates Physiological Locus Contraction for V(D)J Recombination","Genome binding/occupancy profiling by high throughput sequencing;Other","Mus musculus",138,,"BEDGRAPH;BW;TXT;XLS","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE151nnn/GSE151910/suppl",,,"Frederick W Alt","Nov 07, 2020"
GSE151909,"Loop Extrusion Mediates Physiological Locus Contraction for V(D)J Recombination (3C-HTGTS)","Other","Mus musculus",19,,"BEDGRAPH;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE151nnn/GSE151909/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA637631",,SRP266166,"Frederick W Alt","Nov 08, 2020"
GSE151908,"Loop Extrusion Mediates Physiological Locus Contraction for V(D)J Recombination (ChIP-Seq)","Genome binding/occupancy profiling by high throughput sequencing","Mus musculus",57,,"BW;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE151nnn/GSE151908/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA637630",,SRP266164,"Frederick W Alt","Nov 08, 2020"
GSE151907,"Loop Extrusion Mediates Physiological Locus Contraction for V(D)J Recombination (GRO-Seq)","Other","Mus musculus",14,,"BW;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE151nnn/GSE151907/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA637624",,SRP266165,"Frederick W Alt","Nov 08, 2020"
GSE151906,"Loop Extrusion Mediates Physiological Locus Contraction for V(D)J Recombination (LAM-HTGTS)","Other","Mus musculus",48,,"BEDGRAPH;TXT;XLS;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE151nnn/GSE151906/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA637625",,SRP266163,"Frederick W Alt","Nov 08, 2020"
GSE155921,"LoopSeq Synthetic Long Read Sequencing Uncovers Isoform Modulation in the progression of Colon Cancer","Expression profiling by high throughput sequencing;Other","Homo sapiens;synthetic construct",26,,"CSV;WIG;XLSX","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE155nnn/GSE155921/suppl",33907296,,"Shuchang Liu","May 05, 2021"
GSE155920,"LoopSeq Synthetic Long Read Sequencing Uncovers Isoform Modulation in the progression of Colon Cancer [Loop QC]","Other","Homo sapiens;synthetic construct",2,,"CSV;XLSX;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE155nnn/GSE155920/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA656369",33907296,SRP277085,"Shuchang Liu","May 05, 2021"
GSE155919,"LoopSeq Synthetic Long Read Sequencing Uncovers Isoform Modulation in the progression of Colon Cancer [LoopSeq]","Other","Homo sapiens",8,,"CSV;WIG;XLSX;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE155nnn/GSE155919/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA656187",33907296,SRP276963,"Shuchang Liu","May 05, 2021"
GSE155375,"LoopSeq Synthetic Long Read Sequencing Uncovers Isoform Modulation in the progression of Colon Cancer [RNA-seq]","Expression profiling by high throughput sequencing","Homo sapiens",16,,"WIG;XLSX;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE155nnn/GSE155375/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA656188",33907296,SRP276916,"Shuchang Liu","May 05, 2021"
GSE132808,"Looping of upstream cis-regulatory elements is required for CFTR expression in human airway epithelial cells","Genome binding/occupancy profiling by high throughput sequencing;Other","Homo sapiens",30,,"BIGWIG;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE132nnn/GSE132808/suppl",32095812,,"Ann Harris","Apr 22, 2020"
GSE138166,"Looping of upstream cis-regulatory elements is required for CFTR expression in human airway epithelial cells [4C-seq]","Other","Homo sapiens",16,,"CSV;TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE138nnn/GSE138166/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA574955",32095812,SRP223708,"Ann Harris","Apr 22, 2020"
GSE132807,"Looping of upstream cis-regulatory elements is required for CFTR expression in human airway epithelial cells [ChIP-seq]","Genome binding/occupancy profiling by high throughput sequencing","Homo sapiens",10,,"BIGWIG;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE132nnn/GSE132807/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA549087",32095812,SRP201553,"Ann Harris","Apr 22, 2020"
GSE132806,"Looping of upstream cis-regulatory elements is required for CFTR expression in human airway epithelial cells [Omni-ATAC-seq]","Genome binding/occupancy profiling by high throughput sequencing","Homo sapiens",4,,"BIGWIG;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE132nnn/GSE132806/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA549086",32095812,SRP201552,"Ann Harris","Apr 22, 2020"
GSE182665,"Loops, TADs, Compartments, and Territories are Elastic and Robust to Dramatic Nuclear Volume Swelling","Genome binding/occupancy profiling by high throughput sequencing","Homo sapiens",9,,"TAR;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE182nnn/GSE182665/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA757391",35304523,SRP333882,"Rachel Patton McCord","Aug 26, 2021"
GSE147297,"Lophelia pertusa response to low pH","Expression profiling by high throughput sequencing","Desmophyllum pertusum",36,,"FASTA;TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE147nnn/GSE147297/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA613691",,SRP253503,"Amanda Glazier","Jun 25, 2020"
GSE26230,"Loqs-PD and R2D2 define independent pathways for RISC generation in Drosophila","Non-coding RNA profiling by high throughput sequencing","Drosophila melanogaster",4,,"FA;MAP;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE26nnn/GSE26230/suppl",21245036,,"Klaus Förstemann","Feb 10, 2011"
GSE143388,"Loss Of Neural Stem Cell O-Glcnacylation Regulates An Age-Related Fate Switch In The Mature Hippocampus","Expression profiling by high throughput sequencing","Mus musculus",22,,"CSV;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE143nnn/GSE143388/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA600260",32848054,SRP240961,"Julien Couthouis","Aug 14, 2020"
GSE55843,"Loss and dysfunction of Vdelta2+ gammadelta-low T cells is associated with clinical tolerance to malaria","Expression profiling by array","Homo sapiens",15,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE55nnn/GSE55843/suppl",25163477,,"Charlie Kim","Aug 26, 2014"
GSE38231,"Loss of 5-hydroxymethylcytosine is an epigenetic hallmark of melanoma","Methylation profiling by high throughput sequencing","Homo sapiens",15,,"BED;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE38nnn/GSE38231/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA167460",22980977,SRP013379,"Feizhen Wu","Sep 18, 2012"
GSE63183,"Loss of 5-hydroxymethylcytosine is linked to gene body hypermethylation in kidney cancer","Expression profiling by high throughput sequencing;Methylation profiling by high throughput sequencing","Homo sapiens",12,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE63nnn/GSE63183/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA266915",26680004,SRP049710,"Jing Zhang","Feb 29, 2016"
GSE135719,"Loss of 9p21 regulatory hub promotes kidney cancer progression by upregulating HOXB13","Expression profiling by high throughput sequencing;Other","Homo sapiens",15,,"BED;WIG","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE135nnn/GSE135719/suppl",,,"Peihua Zhao","Aug 13, 2019"
GSE109247,"Loss of ADAMTS19 causes progressive non-syndromic heart valve disease","Expression profiling by high throughput sequencing","Mus musculus",15,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE109nnn/GSE109247/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA430237",31844321,SRP131012,"Florian Wuennemann","Sep 09, 2019"
GSE132475,"Loss of ANCO1 repression of AIB1/YAP drives breast cancer progression","Expression profiling by high throughput sequencing","Homo sapiens",18,,"TSV;TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE132nnn/GSE132475/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA548163",31788936,SRP200928,"Max Harley Kushner","Nov 01, 2019"
GSE127897,"Loss of ARID1A induces a stemness gene ALDH1A1 expression with histone acetylation in the malignant subtype of cholangiocarcinoma","Expression profiling by array","Homo sapiens",4,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE127nnn/GSE127897/suppl",31665232,,"Shu Shimada","Mar 01, 2021"
GSE155937,"Loss of ARNT Impair Adaptability of Muscular Exercise in Aged Mice","Expression profiling by high throughput sequencing","Mus musculus",12,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE155nnn/GSE155937/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA656121",,SRP276979,"Yuteng Zhang","Dec 31, 2021"
GSE99103,"Loss of ASXL1 in the bone marrow niche dysregulates hematopoietic stem cell fates","Genome binding/occupancy profiling by high throughput sequencing","Mus musculus",4,,"BW;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE99nnn/GSE99103/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA387295",29423272,SRP107493,"Feng-Chun Yang","Feb 13, 2018"
GSE132683,"Loss of ATF4 leads to functional aging-like attrition of adult hematopoietic stem cells","Expression profiling by high throughput sequencing;Genome binding/occupancy profiling by high throughput sequencing","Homo sapiens;Mus musculus",8,,"BW","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE132nnn/GSE132683/suppl",34936448,,"Yan Sun","Dec 29, 2021"
GSE132681,"Loss of ATF4 leads to functional aging-like attrition of adult hematopoietic stem cells [ChIP-seq]","Genome binding/occupancy profiling by high throughput sequencing","Homo sapiens;Mus musculus",4,,"BED;BW;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE132nnn/GSE132681/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA548750",34936448,SRP201332,"Yan Sun","Dec 29, 2021"
GSE132682,"Loss of ATF4 leads to functional aging-like attrition of adult hematopoietic stem cells [RNA-seq]","Expression profiling by high throughput sequencing","Mus musculus",4,,"CSV;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE132nnn/GSE132682/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA548749",34936448,SRP201328,"Yan Sun","Dec 29, 2021"
GSE68808,"Loss of ATM accelerates pancreatic cancer formation and epithelial–mesenchymal transition","Expression profiling by array","Mus musculus",13,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE68nnn/GSE68808/suppl",26220524,,"Martin Zenke","Aug 07, 2015"
GSE193163,"Loss of Acta2 in cardiac fibroblasts does not prevent the myofibroblast differentiation or affect the cardiac repair after myocardial infarction","Expression profiling by high throughput sequencing;Genome binding/occupancy profiling by high throughput sequencing","Mus musculus",6,,"CSV;NARROWPEAK","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE193nnn/GSE193163/suppl",,,"Sanjeeva Reddy Dodlapati","Jan 10, 2022"
GSE60250,"Loss of Activating Transcription Factor 3 reveals a distinct gene expression program modulating cell organization during pancreatitis.","Genome binding/occupancy profiling by high throughput sequencing","Mus musculus",2,,"BW;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE60nnn/GSE60250/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA257817",,SRP045370,"Christopher L Pin","Aug 01, 2015"
GSE123006,"Loss of Apc impairs Lgr5+ intestinal stem cell fate programs","Expression profiling by high throughput sequencing;Methylation profiling by high throughput sequencing","Mus musculus",24,,"IGV;TSV","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE123nnn/GSE123006/suppl",32213541,,"Philippe Jay","Mar 22, 2020"
